Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,1077.0,1077.0,1058.925048828125,1067.5,1043.86865234375,1318161
2024-01-03,1061.0,1069.5,1045.5,1049.5,1026.2672119140625,1770579
2024-01-04,1045.5,1054.0,1044.5,1051.0,1027.7340087890625,1268426
2024-01-05,1047.0,1047.5,1039.5,1042.0,1018.9332275390625,1231439
2024-01-08,1048.0,1070.5,1040.5,1070.5,1046.80224609375,1760338
2024-01-09,1083.5,1087.5,1077.0,1083.5,1059.5145263671875,2274671
2024-01-10,1078.5,1079.5,1071.0,1078.5,1054.625244140625,1637744
2024-01-11,1083.0,1084.0,1066.95703125,1067.0,1043.3797607421875,1698936
2024-01-12,1073.5,1081.5,1067.0,1076.5,1052.66943359375,2801301
2024-01-15,1073.0,1078.5,1062.5,1066.5,1042.890869140625,6700821
2024-01-16,1061.0,1069.0,1058.0,1065.0,1041.424072265625,4068294
2024-01-17,1059.0,1086.0,1059.0,1082.0,1058.0477294921875,3400111
2024-01-18,1082.5,1101.5,1078.5,1097.5,1073.20458984375,4275020
2024-01-19,1111.5,1117.5,1098.5,1099.0,1074.67138671875,9281457
2024-01-22,1109.0,1125.0,1109.0,1118.0,1093.250732421875,6435990
2024-01-23,1121.0,1124.5,1104.0,1108.0,1083.47216796875,3489559
2024-01-24,1111.0,1117.5,1080.5,1080.5,1056.5809326171875,7735630
2024-01-25,1078.5,1089.5,1074.0,1088.0,1063.9149169921875,2887300
2024-01-26,1091.5,1109.0,1091.5,1105.0,1080.53857421875,2950645
2024-01-29,1101.0,1104.5,1087.5,1094.5,1070.27099609375,1888342
2024-01-30,1101.0,1113.0,1097.5,1099.0,1074.67138671875,2576843
2024-01-31,1100.5,1115.5,1082.5,1110.5,1085.9168701171875,5015681
2024-02-01,1107.5,1119.0,1095.0,1097.0,1072.7156982421875,1783970
2024-02-02,1114.0,1118.5,1095.0,1097.0,1072.7156982421875,1857705
2024-02-05,1096.0,1123.5,1096.0,1115.0,1090.317138671875,4654453
2024-02-06,1116.0,1124.5,1105.5,1117.0,1092.27294921875,1630513
2024-02-07,1116.0,1123.1240234375,1113.0,1113.0,1088.3614501953125,3809788
2024-02-08,1111.0,1124.5,1100.8389892578125,1101.5,1077.1160888671875,2817840
2024-02-09,1103.5,1111.0,1086.0,1092.5,1068.3153076171875,2923977
2024-02-12,1097.5,1101.0,1093.0,1098.0,1073.6934814453125,2193911
2024-02-13,1098.5,1102.0,1086.0,1096.5,1072.2266845703125,2806826
2024-02-14,1100.5,1105.0,1096.0,1097.5,1073.20458984375,2282152
2024-02-15,1105.5,1116.0,1095.0,1109.0,1084.4500732421875,3095845
2024-02-16,1114.0,1117.5,1106.5,1117.0,1092.27294921875,2796348
2024-02-19,1113.5,1132.5,1109.0,1132.5,1107.4298095703125,1359747
2024-02-20,1132.5,1135.5,1120.5,1129.5,1104.4962158203125,3514444
2024-02-21,1130.0,1135.5,1128.5,1131.0,1105.9630126953125,1780923
2024-02-22,1129.0,1140.5,1129.0,1137.5,1112.319091796875,2308246
2024-02-23,1140.5,1143.0,1126.0,1134.5,1109.385498046875,3229461
2024-02-26,1133.5,1139.5,1118.5,1125.5,1100.584716796875,3208565
2024-02-27,1125.0,1181.5,1102.5400390625,1114.0,1089.33935546875,7377250
2024-02-28,1103.0,1103.0,1045.0,1048.5,1025.289306640625,4805666
2024-02-29,1049.5,1054.5,1034.5,1040.5,1017.4664306640625,5055290
2024-03-01,1052.0,1055.0,1038.0,1047.5,1024.3114013671875,2063519
2024-03-04,1045.5,1050.0,1034.0,1042.0,1018.9332275390625,3667997
2024-03-05,1035.5,1054.5,1035.5,1048.5,1025.289306640625,3657596
2024-03-06,1050.5,1077.0,1050.5,1077.0,1053.158447265625,5916649
2024-03-07,1082.0,1091.5,1076.0,1087.5,1063.4259033203125,5965776
2024-03-08,1079.5,1080.0,1066.0,1078.0,1054.13623046875,4197466
2024-03-11,1073.0,1097.5,1073.0,1091.0,1066.8485107421875,4632736
2024-03-12,1100.0,1109.0,1093.5,1094.5,1070.27099609375,2608117
2024-03-13,1095.0,1098.0,1083.5,1090.0,1065.87060546875,3338120
