Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,1822.5,1834.5,1808.0,1817.0,1728.7469482421875,1731853
2024-01-03,1825.0,1836.0,1820.5040283203125,1834.5,1745.39697265625,1505459
2024-01-04,1834.0,1860.0,1831.0,1860.0,1769.658447265625,1591121
2024-01-05,1850.5,1855.0,1839.0,1854.5,1764.4254150390625,990964
2024-01-08,1847.0,1865.5,1845.0,1862.0,1771.5611572265625,10465914
2024-01-09,1863.5,1876.0,1862.0,1864.5,1773.939697265625,1426048
2024-01-10,1864.0,1870.0,1856.0,1869.0,1778.22119140625,1373370
2024-01-11,1870.0,1882.0,1856.0,1858.5,1768.231201171875,5607669
2024-01-12,1867.0,1897.5,1865.0,1890.0,1798.2012939453125,3863028
2024-01-15,1901.5,1910.0,1891.5,1901.0,1808.6669921875,858897
2024-01-16,1892.5,1901.5,1885.0,1896.5,1804.385498046875,3610122
2024-01-17,1883.5,1891.5,1871.5,1883.5,1792.016845703125,1215452
2024-01-18,1881.0,1890.5,1872.5,1883.5,1792.016845703125,1271613
2024-01-19,1889.0,1908.5,1875.5,1881.0,1789.638427734375,2990488
2024-01-22,1885.0,1895.0,1871.5,1888.0,1796.29833984375,2894304
2024-01-23,1890.5,1911.25,1884.0,1896.0,1803.9097900390625,1432811
2024-01-24,1889.0,1916.5,1887.5,1916.5,1823.4141845703125,4473149
2024-01-25,1912.5,1917.5,1896.0,1912.5,1819.6083984375,1164663
2024-01-26,1927.0,1944.0,1923.8699951171875,1934.0,1840.0640869140625,1272138
2024-01-29,1938.0,1951.5,1919.0,1920.5,1827.2198486328125,1336327
2024-01-30,1927.0,1934.5,1907.5,1907.5,1814.8511962890625,2144858
2024-01-31,1915.0,1921.5,1898.5,1898.5,1806.288330078125,2438209
2024-02-01,1893.5,1901.5,1874.5,1880.0,1788.68701171875,1301756
2024-02-02,1896.5,1898.2080078125,1870.8499755859375,1871.0,1780.1240234375,1650288
2024-02-05,1873.0,1897.0,1873.0,1882.0,1790.5897216796875,1414745
2024-02-06,1885.0,1898.5,1880.5,1892.5,1800.5797119140625,1255043
2024-02-07,1890.0,1893.0,1868.0,1868.0,1777.2696533203125,3176317
2024-02-08,1868.5,1886.0,1850.5,1858.5,1768.231201171875,2327306
