Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,2236.0,2240.0,2222.0,2232.0,2232.0,16880
2024-01-03,2228.0,2228.0,2207.5,2206.75,2206.75,3606
2024-01-04,2208.5,2213.0,2198.5,2204.75,2204.75,28576
2024-01-05,2192.0,2199.5,2185.5,2196.0,2196.0,827
2024-01-08,2191.0,2206.5,2183.5,2206.5,2206.5,9368
2024-01-09,2204.5,2210.64501953125,2191.712890625,2198.0,2198.0,2644
2024-01-10,2194.0,2194.0,2184.5,2180.0,2180.0,9279
2024-01-11,2182.5,2191.3701171875,2160.5,2163.0,2163.0,1859
2024-01-12,2180.0,2185.0,2177.0390625,2180.25,2180.25,1088
2024-01-15,2181.5,2189.5,2179.0869140625,2186.0,2186.0,2802
2024-01-16,2175.5,2182.0,2166.5,2165.5,2165.5,8827
2024-01-17,2132.5,2133.43994140625,2125.0,2124.5,2124.5,672
2024-01-18,2125.0,2131.0,2111.0,2107.25,2107.25,93
2024-01-19,2113.0,2120.287109375,2099.0,2097.75,2097.75,7144
2024-01-22,2113.5,2114.65087890625,2101.0,2104.5,2104.5,8771
2024-01-23,2112.0,2124.0,2108.5,2124.0,2124.0,3008
2024-01-24,2127.5,2127.5,2115.0,2115.0,2115.0,2385
2024-01-25,2109.5,2140.0,2105.74609375,2132.0,2132.0,532
2024-01-26,2116.5,2141.0,2115.5,2139.5,2139.5,2814
2024-01-29,2143.5,2144.5,2125.5,2127.75,2127.75,8038
2024-01-30,2132.5,2132.5,2112.0048828125,2115.5,2115.5,2529
2024-01-31,2104.0,2119.0,2104.0,2109.0,2109.0,1561
2024-02-01,2087.0,2090.0,2070.0,2074.75,2074.75,9329
2024-02-02,2087.0,2087.0,2072.242919921875,2063.0,2063.0,2042
2024-02-05,2078.0,2078.0,2048.0,2058.0,2058.0,1588
2024-02-06,2066.5,2074.0,2052.0,2070.5,2070.5,4162
2024-02-07,2065.5,2083.152099609375,2065.5,2074.5,2074.5,958
2024-02-08,2089.5,2093.5,2083.0,2083.0,2083.0,1289
2024-02-09,2084.5,2091.0,2075.5,2077.75,2077.75,139336
2024-02-12,2094.5,2113.5,2091.0,2113.75,2113.75,35982
2024-02-13,2104.5,2106.906982421875,2064.0,2069.0,2069.0,13214
2024-02-14,2074.5,2079.5,2074.5,2074.5,2074.5,4902
2024-02-15,2082.5,2097.742919921875,2077.0,2094.0,2094.0,2521
2024-02-16,2110.5,2116.257080078125,2107.10791015625,2112.25,2112.25,4300
2024-02-19,2104.0,2122.5,2104.0,2122.5,2122.5,993
2024-02-20,2117.0,2119.0,2101.0,2119.75,2119.75,9012
2024-02-21,2116.5,2120.5,2115.0,2119.0,2119.0,2099
2024-02-22,2126.0,2137.7041015625,2124.2958984375,2120.5,2120.5,3052
2024-02-23,2117.5,2122.889892578125,2109.0,2116.0,2116.0,343
2024-02-26,2110.0,2116.01806640625,2099.0,2100.75,2100.75,4397
2024-02-27,2106.5,2136.0,2106.5,2135.0,2135.0,3294
2024-02-28,2150.0,2176.0,2146.5,2172.5,2172.5,1603
2024-02-29,2185.5,2185.5,2167.0,2179.5,2179.5,4965
2024-03-01,2183.0,2191.0,2172.0,2191.0,2191.0,3282
2024-03-04,2180.5,2189.72509765625,2173.0,2175.5,2175.5,2241
2024-03-05,2177.5,2178.0,2163.0,2172.25,2172.25,3575
2024-03-06,2176.0,2176.0,2162.0,2163.25,2163.25,1950
2024-03-07,2170.5,2180.0,2152.18896484375,2174.0,2174.0,4126
2024-03-08,2171.0,2177.0,2164.0,2171.0,2171.0,3015
2024-03-11,2164.5,2181.5,2164.5,2188.75,2188.75,11794
2024-03-12,2200.0,2210.0,2197.5,2199.0,2199.0,1459
2024-03-13,2191.5,2203.5,2191.5,2203.25,2203.25,1305
2024-03-14,2199.0,2211.0,2189.0,2191.75,2191.75,3698
2024-03-15,2200.5,2207.5,2199.783935546875,2204.0,2204.0,1538
2024-03-18,2199.5,2218.0,2197.5,2197.5,2197.5,93184
2024-03-19,2187.5,2235.0,2184.5,2230.25,2230.25,14251
2024-03-20,2235.0,2253.5,2235.0,2252.0,2252.0,16927
2024-03-21,2287.5,2302.5,2276.35107421875,2299.5,2299.5,9414
2024-03-22,2309.0,2314.0,2303.5,2307.0,2307.0,4880
2024-03-25,2298.0,2310.5,2297.5,2310.25,2310.25,12355
2024-03-26,2307.0,2325.5,2307.0,2327.25,2327.25,3030
2024-03-27,2330.5,2335.162109375,2317.072021484375,2319.75,2319.75,2277
2024-03-28,2335.0,2340.0,2317.134033203125,2323.0,2323.0,3370
2024-04-02,2331.0,2341.988037109375,2311.0,2309.0,2309.0,3784
2024-04-03,2315.0,2324.0,2306.5,2309.5,2309.5,6938
2024-04-04,2306.5,2324.5,2304.0,2319.0,2319.0,25858
2024-04-05,2301.5,2315.25,2301.5,2306.0,2306.0,4177
2024-04-08,2307.5,2307.5,2294.5,2304.0,2304.0,12029
